"","Item","Product.code","Station.Code","Year","Month","Day","Min","Max","Rain"
"5117",5117,"IDCJAC0011",86071,1869,1,3,12.5,22.1,0
"5118",5118,"IDCJAC0011",86071,1869,1,4,7.7,22.2,0
"5119",5119,"IDCJAC0011",86071,1869,1,5,12.2,36.7,0
"5120",5120,"IDCJAC0011",86071,1869,1,6,13.3,21.1,0
"5121",5121,"IDCJAC0011",86071,1869,1,7,8.7,21.5,0
"5122",5122,"IDCJAC0011",86071,1869,1,8,10.5,33.7,0
"5123",5123,"IDCJAC0011",86071,1869,1,9,14.5,33.1,0
"5124",5124,"IDCJAC0011",86071,1869,1,10,12.6,23.6,0
"5125",5125,"IDCJAC0011",86071,1869,1,11,9.3,21.5,0
"5126",5126,"IDCJAC0011",86071,1869,1,12,12.2,22.7,0
"5127",5127,"IDCJAC0011",86071,1869,1,13,8.3,33.3,0
"5128",5128,"IDCJAC0011",86071,1869,1,14,11.7,34.3,0
"5129",5129,"IDCJAC0011",86071,1869,1,15,9.9,24.5,0
"5130",5130,"IDCJAC0011",86071,1869,1,16,7.7,22.7,0
"5131",5131,"IDCJAC0011",86071,1869,1,17,12.9,18.9,0
"5132",5132,"IDCJAC0011",86071,1869,1,18,11.1,21.3,13.2
"5133",5133,"IDCJAC0011",86071,1869,1,19,11.1,18.9,0
"5134",5134,"IDCJAC0011",86071,1869,1,20,9.5,24.5,0
"5135",5135,"IDCJAC0011",86071,1869,1,21,13.3,23.6,0.3
"5136",5136,"IDCJAC0011",86071,1869,1,22,11.1,26.2,0
"5137",5137,"IDCJAC0011",86071,1869,1,23,13.1,22.5,0
"5138",5138,"IDCJAC0011",86071,1869,1,24,12.3,26.3,0
"5139",5139,"IDCJAC0011",86071,1869,1,25,12.8,27.1,0.3
"5140",5140,"IDCJAC0011",86071,1869,1,26,11.1,28.1,0
"5141",5141,"IDCJAC0011",86071,1869,1,27,15.7,37.5,0
"5142",5142,"IDCJAC0011",86071,1869,1,28,16.7,36.7,15.5
"5143",5143,"IDCJAC0011",86071,1869,1,29,17.1,25.5,4.8
"5144",5144,"IDCJAC0011",86071,1869,1,30,14,34.4,0
"5145",5145,"IDCJAC0011",86071,1869,1,31,13.1,25.5,2.5
"5146",5146,"IDCJAC0011",86071,1869,2,1,14.3,26.1,0.3
"5147",5147,"IDCJAC0011",86071,1869,2,2,10.7,23.9,0
"5148",5148,"IDCJAC0011",86071,1869,2,3,11.7,22.7,0
"5149",5149,"IDCJAC0011",86071,1869,2,4,12.5,20.3,0
"5150",5150,"IDCJAC0011",86071,1869,2,5,10.7,19.1,2.5
"5151",5151,"IDCJAC0011",86071,1869,2,6,10.3,26.4,0.3
"5152",5152,"IDCJAC0011",86071,1869,2,7,10.4,32.8,0
"5153",5153,"IDCJAC0011",86071,1869,2,8,18.1,29.4,0
"5154",5154,"IDCJAC0011",86071,1869,2,9,15.7,24,3.3
"5155",5155,"IDCJAC0011",86071,1869,2,10,16.6,21.5,0.3
"5156",5156,"IDCJAC0011",86071,1869,2,11,14.4,23.4,2.8
"5157",5157,"IDCJAC0011",86071,1869,2,12,13.7,21.1,3.8
"5158",5158,"IDCJAC0011",86071,1869,2,13,10.7,24.1,0
"5159",5159,"IDCJAC0011",86071,1869,2,14,9.4,27.3,0
"5160",5160,"IDCJAC0011",86071,1869,2,15,11.1,27.3,0
"5161",5161,"IDCJAC0011",86071,1869,2,16,12.7,28.8,0
"5162",5162,"IDCJAC0011",86071,1869,2,17,14,28.4,0
"5163",5163,"IDCJAC0011",86071,1869,2,18,14.3,26.1,0
"5164",5164,"IDCJAC0011",86071,1869,2,19,13.9,38.2,0
"5165",5165,"IDCJAC0011",86071,1869,2,20,13.9,37.2,0
"5166",5166,"IDCJAC0011",86071,1869,2,21,13.9,24.6,0
"5167",5167,"IDCJAC0011",86071,1869,2,22,11.3,18.5,4.8
"5168",5168,"IDCJAC0011",86071,1869,2,23,9.3,20,2
"5169",5169,"IDCJAC0011",86071,1869,2,24,10.7,22.5,0.8
"5170",5170,"IDCJAC0011",86071,1869,2,25,12.1,19.4,1.5
"5171",5171,"IDCJAC0011",86071,1869,2,26,10,19.2,0
"5172",5172,"IDCJAC0011",86071,1869,2,27,7.7,22.2,0.5
"5173",5173,"IDCJAC0011",86071,1869,2,28,10.8,35,0
"5174",5174,"IDCJAC0011",86071,1869,3,1,11.3,19.1,0.3
"5175",5175,"IDCJAC0011",86071,1869,3,2,6.7,30.5,0
"5176",5176,"IDCJAC0011",86071,1869,3,3,14.1,22.2,0
"5177",5177,"IDCJAC0011",86071,1869,3,4,8.3,20.5,0
"5178",5178,"IDCJAC0011",86071,1869,3,5,12.4,19.4,0
"5179",5179,"IDCJAC0011",86071,1869,3,6,8.9,22.5,0
"5180",5180,"IDCJAC0011",86071,1869,3,7,11.7,21,0
"5181",5181,"IDCJAC0011",86071,1869,3,8,10.7,21.4,0
"5182",5182,"IDCJAC0011",86071,1869,3,9,14.4,20.5,0.3
"5183",5183,"IDCJAC0011",86071,1869,3,10,11.7,21.4,0
"5184",5184,"IDCJAC0011",86071,1869,3,11,7.1,27.7,0
"5185",5185,"IDCJAC0011",86071,1869,3,12,10.7,22.7,0
"5186",5186,"IDCJAC0011",86071,1869,3,13,13.1,22.1,0
"5187",5187,"IDCJAC0011",86071,1869,3,14,14.4,25.7,0
"5188",5188,"IDCJAC0011",86071,1869,3,15,15,30.5,0
"5189",5189,"IDCJAC0011",86071,1869,3,16,12.2,25,0
"5190",5190,"IDCJAC0011",86071,1869,3,17,6.1,18.4,0
"5191",5191,"IDCJAC0011",86071,1869,3,18,10.9,18.4,0.3
"5192",5192,"IDCJAC0011",86071,1869,3,19,5.5,21.2,0
"5193",5193,"IDCJAC0011",86071,1869,3,20,9.4,23.3,0
"5194",5194,"IDCJAC0011",86071,1869,3,21,13.9,21.1,0
"5195",5195,"IDCJAC0011",86071,1869,3,22,14.9,25.3,0
"5196",5196,"IDCJAC0011",86071,1869,3,23,15.3,22.8,0
"5197",5197,"IDCJAC0011",86071,1869,3,24,11.1,23.5,0
"5198",5198,"IDCJAC0011",86071,1869,3,25,13.9,25.5,0.3
"5199",5199,"IDCJAC0011",86071,1869,3,26,13.7,20.5,0
"5200",5200,"IDCJAC0011",86071,1869,3,27,11.9,31.7,0
"5201",5201,"IDCJAC0011",86071,1869,3,28,16.7,27.4,0.5
"5202",5202,"IDCJAC0011",86071,1869,3,29,18.7,26.1,9.9
"5203",5203,"IDCJAC0011",86071,1869,3,30,11.7,15.4,8.4
"5204",5204,"IDCJAC0011",86071,1869,3,31,10.5,16.7,18.8
"5205",5205,"IDCJAC0011",86071,1869,4,1,11.3,18.3,0.5
"5206",5206,"IDCJAC0011",86071,1869,4,2,11,21.1,0
"5207",5207,"IDCJAC0011",86071,1869,4,3,9.4,25.3,0
"5208",5208,"IDCJAC0011",86071,1869,4,4,11.7,29.7,0
"5209",5209,"IDCJAC0011",86071,1869,4,5,13.2,16.6,8.6
"5210",5210,"IDCJAC0011",86071,1869,4,6,10.1,19,5.1
"5211",5211,"IDCJAC0011",86071,1869,4,7,7.2,20.9,0
"5212",5212,"IDCJAC0011",86071,1869,4,8,12.7,19.3,0.5
"5213",5213,"IDCJAC0011",86071,1869,4,9,14.2,16.7,0.5
"5214",5214,"IDCJAC0011",86071,1869,4,10,12.7,15,0.5
"5215",5215,"IDCJAC0011",86071,1869,4,11,11.5,19.1,0
"5216",5216,"IDCJAC0011",86071,1869,4,12,7.2,20.5,0
"5217",5217,"IDCJAC0011",86071,1869,4,13,12.2,16.1,0.3
"5218",5218,"IDCJAC0011",86071,1869,4,14,9.9,16.7,0
"5219",5219,"IDCJAC0011",86071,1869,4,15,4.6,23.9,0
"5220",5220,"IDCJAC0011",86071,1869,4,16,10,25.5,0
"5221",5221,"IDCJAC0011",86071,1869,4,17,14.4,22.3,8.6
"5222",5222,"IDCJAC0011",86071,1869,4,18,12.2,21.2,1
"5223",5223,"IDCJAC0011",86071,1869,4,19,8.6,19.4,2
"5224",5224,"IDCJAC0011",86071,1869,4,20,11.8,23.9,0
"5225",5225,"IDCJAC0011",86071,1869,4,21,11.1,25.5,1.3
"5226",5226,"IDCJAC0011",86071,1869,4,22,14.1,23.9,0
"5227",5227,"IDCJAC0011",86071,1869,4,23,7.7,20.5,0.3
"5228",5228,"IDCJAC0011",86071,1869,4,24,6.9,13.6,2.5
"5229",5229,"IDCJAC0011",86071,1869,4,25,6.9,17.8,0.5
"5230",5230,"IDCJAC0011",86071,1869,4,26,6.7,15.9,0.3
"5231",5231,"IDCJAC0011",86071,1869,4,27,7.2,16.5,0
"5232",5232,"IDCJAC0011",86071,1869,4,28,10,16.7,0.3
"5233",5233,"IDCJAC0011",86071,1869,4,29,4.3,20.4,0
"5234",5234,"IDCJAC0011",86071,1869,4,30,7.1,18.3,0
"5235",5235,"IDCJAC0011",86071,1869,5,1,5.5,15.5,0
"5236",5236,"IDCJAC0011",86071,1869,5,2,5.5,16.8,0
"5237",5237,"IDCJAC0011",86071,1869,5,3,8.7,15.4,0
"5238",5238,"IDCJAC0011",86071,1869,5,4,5,16.4,0
"5239",5239,"IDCJAC0011",86071,1869,5,5,8.8,15,0.5
"5240",5240,"IDCJAC0011",86071,1869,5,6,8.3,14.1,0
"5241",5241,"IDCJAC0011",86071,1869,5,7,10,17.1,2
"5242",5242,"IDCJAC0011",86071,1869,5,8,8.3,18.3,0
"5243",5243,"IDCJAC0011",86071,1869,5,9,4.7,15.2,0
"5244",5244,"IDCJAC0011",86071,1869,5,10,9.1,17.6,2.8
"5245",5245,"IDCJAC0011",86071,1869,5,11,7.4,16.5,1.3
"5246",5246,"IDCJAC0011",86071,1869,5,12,4.5,15.6,0
"5247",5247,"IDCJAC0011",86071,1869,5,13,3.7,17.9,0
"5248",5248,"IDCJAC0011",86071,1869,5,14,8.3,19.6,0.3
"5249",5249,"IDCJAC0011",86071,1869,5,15,7.3,18.9,0
"5250",5250,"IDCJAC0011",86071,1869,5,16,9,15.3,4.1
"5251",5251,"IDCJAC0011",86071,1869,5,17,6.1,13.9,0.3
"5252",5252,"IDCJAC0011",86071,1869,5,18,6.1,14,0
"5253",5253,"IDCJAC0011",86071,1869,5,19,6,13.1,3.6
"5254",5254,"IDCJAC0011",86071,1869,5,20,6.5,17.1,1
"5255",5255,"IDCJAC0011",86071,1869,5,21,8.4,15.5,0.3
"5256",5256,"IDCJAC0011",86071,1869,5,22,9.4,15.5,0.3
"5257",5257,"IDCJAC0011",86071,1869,5,23,7.2,16.7,1.3
"5258",5258,"IDCJAC0011",86071,1869,5,24,8.7,14.4,6.1
"5259",5259,"IDCJAC0011",86071,1869,5,25,7.7,15.5,0.3
"5260",5260,"IDCJAC0011",86071,1869,5,26,7.7,14.3,6.6
"5261",5261,"IDCJAC0011",86071,1869,5,27,6.7,13.9,0
"5262",5262,"IDCJAC0011",86071,1869,5,28,7.2,11.5,11.4
"5263",5263,"IDCJAC0011",86071,1869,5,29,7.3,13.2,5.1
"5264",5264,"IDCJAC0011",86071,1869,5,30,7.3,14.9,3
"5265",5265,"IDCJAC0011",86071,1869,5,31,6.2,16.1,0
"5266",5266,"IDCJAC0011",86071,1869,6,1,9.5,16.7,0.5
"5267",5267,"IDCJAC0011",86071,1869,6,2,8.2,15.6,1
"5268",5268,"IDCJAC0011",86071,1869,6,3,7.2,16.9,0
"5269",5269,"IDCJAC0011",86071,1869,6,4,9.9,17.5,0
"5270",5270,"IDCJAC0011",86071,1869,6,5,7.7,15,1.8
"5271",5271,"IDCJAC0011",86071,1869,6,6,5.8,16.6,0.8
"5272",5272,"IDCJAC0011",86071,1869,6,7,7.7,16.5,0
"5273",5273,"IDCJAC0011",86071,1869,6,8,11,15.5,0
"5274",5274,"IDCJAC0011",86071,1869,6,9,7.9,13.7,15
"5275",5275,"IDCJAC0011",86071,1869,6,10,7.3,12.7,14.7
"5276",5276,"IDCJAC0011",86071,1869,6,11,6.3,12.2,11.2
"5277",5277,"IDCJAC0011",86071,1869,6,12,5.3,13.1,2.8
"5278",5278,"IDCJAC0011",86071,1869,6,13,1.1,11.7,0
"5279",5279,"IDCJAC0011",86071,1869,6,14,2.1,11.7,0
"5280",5280,"IDCJAC0011",86071,1869,6,15,6.3,12.2,0
"5281",5281,"IDCJAC0011",86071,1869,6,16,-0.5,13.1,0
"5282",5282,"IDCJAC0011",86071,1869,6,17,1.5,12.1,0
"5283",5283,"IDCJAC0011",86071,1869,6,18,2.2,11.7,0
"5284",5284,"IDCJAC0011",86071,1869,6,19,3.9,11.9,1
"5285",5285,"IDCJAC0011",86071,1869,6,20,5.9,12.7,0
"5286",5286,"IDCJAC0011",86071,1869,6,21,10.1,16,0.5
"5287",5287,"IDCJAC0011",86071,1869,6,22,11.1,16.8,0.8
"5288",5288,"IDCJAC0011",86071,1869,6,23,8.9,15.1,0
"5289",5289,"IDCJAC0011",86071,1869,6,24,7.7,14.4,4.1
"5290",5290,"IDCJAC0011",86071,1869,6,25,7.7,13.3,0
"5291",5291,"IDCJAC0011",86071,1869,6,26,4.6,12.7,4.1
"5292",5292,"IDCJAC0011",86071,1869,6,27,8,16.2,0
"5293",5293,"IDCJAC0011",86071,1869,6,28,8.3,15.7,0
"5294",5294,"IDCJAC0011",86071,1869,6,29,9.3,15.6,1.5
"5295",5295,"IDCJAC0011",86071,1869,6,30,8.3,13.3,1
"5296",5296,"IDCJAC0011",86071,1869,7,1,8.6,13.7,0
"5297",5297,"IDCJAC0011",86071,1869,7,2,5.5,16,2.5
"5298",5298,"IDCJAC0011",86071,1869,7,3,6.7,16.2,0
"5299",5299,"IDCJAC0011",86071,1869,7,4,4.3,16,0
"5300",5300,"IDCJAC0011",86071,1869,7,5,2.9,16.3,0
"5301",5301,"IDCJAC0011",86071,1869,7,6,7.7,15,6.4
"5302",5302,"IDCJAC0011",86071,1869,7,7,3.5,14.5,2.8
"5303",5303,"IDCJAC0011",86071,1869,7,8,5.1,15.1,0
"5304",5304,"IDCJAC0011",86071,1869,7,9,2.5,16.7,0
"5305",5305,"IDCJAC0011",86071,1869,7,10,6.2,17.3,2.5
"5306",5306,"IDCJAC0011",86071,1869,7,11,9.3,12.9,0.3
"5307",5307,"IDCJAC0011",86071,1869,7,12,8.3,17.1,0.8
"5308",5308,"IDCJAC0011",86071,1869,7,13,7.9,18.1,0
"5309",5309,"IDCJAC0011",86071,1869,7,14,7.3,15.3,0
"5310",5310,"IDCJAC0011",86071,1869,7,15,8.3,16.1,0
"5311",5311,"IDCJAC0011",86071,1869,7,16,3.5,11.7,0.3
"5312",5312,"IDCJAC0011",86071,1869,7,17,2.1,11.7,0.5
"5313",5313,"IDCJAC0011",86071,1869,7,18,-0.5,11.1,0.8
"5314",5314,"IDCJAC0011",86071,1869,7,19,-0.3,14.3,0
"5315",5315,"IDCJAC0011",86071,1869,7,20,3.3,11.1,1.3
"5316",5316,"IDCJAC0011",86071,1869,7,21,-2.8,11.1,0.3
"5317",5317,"IDCJAC0011",86071,1869,7,22,-1.2,12.5,0
"5318",5318,"IDCJAC0011",86071,1869,7,23,6.6,12.6,1.8
"5319",5319,"IDCJAC0011",86071,1869,7,24,3.5,10.4,0
"5320",5320,"IDCJAC0011",86071,1869,7,25,0,12.1,0.3
"5321",5321,"IDCJAC0011",86071,1869,7,26,0.5,13.7,0.8
"5322",5322,"IDCJAC0011",86071,1869,7,27,0.2,15.9,0
"5323",5323,"IDCJAC0011",86071,1869,7,28,7.7,13.8,3.3
"5324",5324,"IDCJAC0011",86071,1869,7,29,5.1,11.3,1
"5325",5325,"IDCJAC0011",86071,1869,7,30,5.5,12.8,2.8
"5326",5326,"IDCJAC0011",86071,1869,7,31,3.7,11.9,0.5
"5327",5327,"IDCJAC0011",86071,1869,8,1,4.4,9.4,7.6
"5328",5328,"IDCJAC0011",86071,1869,8,2,4.1,11.5,9.9
"5329",5329,"IDCJAC0011",86071,1869,8,3,6.6,12.8,0
"5330",5330,"IDCJAC0011",86071,1869,8,4,4.3,15.6,0
"5331",5331,"IDCJAC0011",86071,1869,8,5,7.7,16.7,0
"5332",5332,"IDCJAC0011",86071,1869,8,6,6.7,16.7,0
"5333",5333,"IDCJAC0011",86071,1869,8,7,8.1,15.6,0
"5334",5334,"IDCJAC0011",86071,1869,8,8,4.6,13.9,0.3
"5335",5335,"IDCJAC0011",86071,1869,8,9,3.9,15.9,0
"5336",5336,"IDCJAC0011",86071,1869,8,10,5.5,15.1,0
"5337",5337,"IDCJAC0011",86071,1869,8,11,4.3,18.9,0
"5338",5338,"IDCJAC0011",86071,1869,8,12,10.3,19,0
"5339",5339,"IDCJAC0011",86071,1869,8,13,7.3,16.7,0.5
"5340",5340,"IDCJAC0011",86071,1869,8,14,8.9,17.2,0.5
"5341",5341,"IDCJAC0011",86071,1869,8,15,4.9,12.8,2
"5342",5342,"IDCJAC0011",86071,1869,8,16,4.4,16.1,1
"5343",5343,"IDCJAC0011",86071,1869,8,17,5.7,12.5,1.8
"5344",5344,"IDCJAC0011",86071,1869,8,18,0.4,16.3,0
"5345",5345,"IDCJAC0011",86071,1869,8,19,4.9,18.7,0
"5346",5346,"IDCJAC0011",86071,1869,8,20,10.1,22.3,0
"5347",5347,"IDCJAC0011",86071,1869,8,21,11.5,19,1.5
"5348",5348,"IDCJAC0011",86071,1869,8,22,7.9,17.1,0.5
"5349",5349,"IDCJAC0011",86071,1869,8,23,6.7,18.4,0
"5350",5350,"IDCJAC0011",86071,1869,8,24,10.7,20.3,0
"5351",5351,"IDCJAC0011",86071,1869,8,25,7.3,17.2,1
"5352",5352,"IDCJAC0011",86071,1869,8,26,6.5,16.2,0.3
"5353",5353,"IDCJAC0011",86071,1869,8,27,1.1,15,2.8
"5354",5354,"IDCJAC0011",86071,1869,8,28,4.6,18.9,0
"5355",5355,"IDCJAC0011",86071,1869,8,29,10.5,23.3,0
"5356",5356,"IDCJAC0011",86071,1869,8,30,5,14.4,0.5
"5357",5357,"IDCJAC0011",86071,1869,8,31,6.1,12.1,11.7
"5358",5358,"IDCJAC0011",86071,1869,9,1,4.4,13.1,1.3
"5359",5359,"IDCJAC0011",86071,1869,9,2,5.7,15.5,0
"5360",5360,"IDCJAC0011",86071,1869,9,3,6.9,18.5,0
"5361",5361,"IDCJAC0011",86071,1869,9,4,4.1,11.7,3.6
"5362",5362,"IDCJAC0011",86071,1869,9,5,3.3,11.8,1.3
"5363",5363,"IDCJAC0011",86071,1869,9,6,1.1,15.8,1.3
"5364",5364,"IDCJAC0011",86071,1869,9,7,4.1,13.3,1.8
"5365",5365,"IDCJAC0011",86071,1869,9,8,3.3,10.7,8.9
"5366",5366,"IDCJAC0011",86071,1869,9,9,5.5,12.1,0.3
"5367",5367,"IDCJAC0011",86071,1869,9,10,6.7,12.9,1.3
"5368",5368,"IDCJAC0011",86071,1869,9,11,1.5,13.9,0
"5369",5369,"IDCJAC0011",86071,1869,9,12,3.6,21.5,0
"5370",5370,"IDCJAC0011",86071,1869,9,13,3.3,22.2,0
"5371",5371,"IDCJAC0011",86071,1869,9,14,5,23.3,0
"5372",5372,"IDCJAC0011",86071,1869,9,15,8.7,25.4,0
"5373",5373,"IDCJAC0011",86071,1869,9,16,12.2,23.4,0
"5374",5374,"IDCJAC0011",86071,1869,9,17,11.2,17,2.5
"5375",5375,"IDCJAC0011",86071,1869,9,18,6.1,20.4,0
"5376",5376,"IDCJAC0011",86071,1869,9,19,8.3,15.3,0.8
"5377",5377,"IDCJAC0011",86071,1869,9,20,8.9,16.6,2.3
"5378",5378,"IDCJAC0011",86071,1869,9,21,9.4,17.7,0
"5379",5379,"IDCJAC0011",86071,1869,9,22,5.5,15.7,1.3
"5380",5380,"IDCJAC0011",86071,1869,9,23,6.9,15.1,0.3
"5381",5381,"IDCJAC0011",86071,1869,9,24,3.9,15.1,0
"5382",5382,"IDCJAC0011",86071,1869,9,25,4.4,24.9,0
"5383",5383,"IDCJAC0011",86071,1869,9,26,11.7,25.3,0
"5384",5384,"IDCJAC0011",86071,1869,9,27,9.5,16.3,0
"5385",5385,"IDCJAC0011",86071,1869,9,28,3.9,24.3,0
"5386",5386,"IDCJAC0011",86071,1869,9,29,11.3,23.9,0
"5387",5387,"IDCJAC0011",86071,1869,9,30,13.9,23.8,13.5
"5388",5388,"IDCJAC0011",86071,1869,10,1,8.9,16.8,8.1
"5389",5389,"IDCJAC0011",86071,1869,10,2,3.5,16.1,1.8
"5390",5390,"IDCJAC0011",86071,1869,10,3,4.4,17.9,0
"5391",5391,"IDCJAC0011",86071,1869,10,4,8.3,22,0
"5392",5392,"IDCJAC0011",86071,1869,10,5,6.9,14.5,34.5
"5393",5393,"IDCJAC0011",86071,1869,10,6,10,12.3,9.4
"5394",5394,"IDCJAC0011",86071,1869,10,7,7.9,18.9,2.5
"5395",5395,"IDCJAC0011",86071,1869,10,8,6,17.2,6.1
"5396",5396,"IDCJAC0011",86071,1869,10,9,7.1,20.5,2.5
"5397",5397,"IDCJAC0011",86071,1869,10,10,10.3,18.9,3.6
"5398",5398,"IDCJAC0011",86071,1869,10,11,7.9,16.7,0.3
"5399",5399,"IDCJAC0011",86071,1869,10,12,7.3,13.7,3.3
"5400",5400,"IDCJAC0011",86071,1869,10,13,7.4,14.3,0.3
"5401",5401,"IDCJAC0011",86071,1869,10,14,2.7,23.1,0
"5402",5402,"IDCJAC0011",86071,1869,10,15,7.9,26.7,0
"5403",5403,"IDCJAC0011",86071,1869,10,16,11.3,21.8,0.3
"5404",5404,"IDCJAC0011",86071,1869,10,17,9.4,12.7,59.9
"5405",5405,"IDCJAC0011",86071,1869,10,18,10,18.3,29.7
"5406",5406,"IDCJAC0011",86071,1869,10,19,9.2,25.3,0
"5407",5407,"IDCJAC0011",86071,1869,10,20,13.1,17.3,0
"5408",5408,"IDCJAC0011",86071,1869,10,21,11.3,18.1,1.5
"5409",5409,"IDCJAC0011",86071,1869,10,22,8.3,26.7,0
"5410",5410,"IDCJAC0011",86071,1869,10,23,8.3,14.3,1
"5411",5411,"IDCJAC0011",86071,1869,10,24,6.7,19,14.7
"5412",5412,"IDCJAC0011",86071,1869,10,25,11.1,21.7,0.8
"5413",5413,"IDCJAC0011",86071,1869,10,26,8.3,20.4,0.3
"5414",5414,"IDCJAC0011",86071,1869,10,27,8.7,17.3,3.3
"5415",5415,"IDCJAC0011",86071,1869,10,28,7.7,14.4,9.1
"5416",5416,"IDCJAC0011",86071,1869,10,29,5,17.8,0.3
"5417",5417,"IDCJAC0011",86071,1869,10,30,8.2,25.4,0
"5418",5418,"IDCJAC0011",86071,1869,10,31,8.9,20,0
"5419",5419,"IDCJAC0011",86071,1869,11,1,11.1,27.7,0
"5420",5420,"IDCJAC0011",86071,1869,11,2,15.4,27.1,0
"5421",5421,"IDCJAC0011",86071,1869,11,3,12.5,29.4,0
"5422",5422,"IDCJAC0011",86071,1869,11,4,13.5,25.7,0
"5423",5423,"IDCJAC0011",86071,1869,11,5,9.3,15,1.5
"5424",5424,"IDCJAC0011",86071,1869,11,6,8.3,16.3,1
"5425",5425,"IDCJAC0011",86071,1869,11,7,4.9,26.7,0
"5426",5426,"IDCJAC0011",86071,1869,11,8,12.3,20,0
"5427",5427,"IDCJAC0011",86071,1869,11,9,8.2,16.7,3.3
"5428",5428,"IDCJAC0011",86071,1869,11,10,6.7,18.5,0.5
"5429",5429,"IDCJAC0011",86071,1869,11,11,8.3,28.3,0
"5430",5430,"IDCJAC0011",86071,1869,11,12,13.6,20.6,0
"5431",5431,"IDCJAC0011",86071,1869,11,13,9.1,18.9,4.6
"5432",5432,"IDCJAC0011",86071,1869,11,14,12.7,21.1,0
"5433",5433,"IDCJAC0011",86071,1869,11,15,7.9,28.1,0
"5434",5434,"IDCJAC0011",86071,1869,11,16,15.7,33.7,0
"5435",5435,"IDCJAC0011",86071,1869,11,17,13.8,33.9,0
"5436",5436,"IDCJAC0011",86071,1869,11,18,12.7,21.7,1.8
"5437",5437,"IDCJAC0011",86071,1869,11,19,7.2,21.8,0
"5438",5438,"IDCJAC0011",86071,1869,11,20,9,17.8,0
"5439",5439,"IDCJAC0011",86071,1869,11,21,6.1,17.8,0
"5440",5440,"IDCJAC0011",86071,1869,11,22,6.2,19.4,0
"5441",5441,"IDCJAC0011",86071,1869,11,23,10.5,24.4,0
"5442",5442,"IDCJAC0011",86071,1869,11,24,14.7,25.3,16.3
"5443",5443,"IDCJAC0011",86071,1869,11,25,10.3,18.2,8.9
"5444",5444,"IDCJAC0011",86071,1869,11,26,7.8,19,0.5
"5445",5445,"IDCJAC0011",86071,1869,11,27,10.5,23.4,3.3
"5446",5446,"IDCJAC0011",86071,1869,11,28,9.9,18.7,12.2
"5447",5447,"IDCJAC0011",86071,1869,11,29,11.7,18.9,0
"5448",5448,"IDCJAC0011",86071,1869,11,30,9.3,22,0
"5449",5449,"IDCJAC0011",86071,1869,12,1,12.3,21.6,0
"5450",5450,"IDCJAC0011",86071,1869,12,2,9.9,25.5,0
"5451",5451,"IDCJAC0011",86071,1869,12,3,10.1,23.3,0.3
"5452",5452,"IDCJAC0011",86071,1869,12,4,8.7,20.5,1
"5453",5453,"IDCJAC0011",86071,1869,12,5,11.7,24.8,7.6
"5454",5454,"IDCJAC0011",86071,1869,12,6,15,27.9,3.8
"5455",5455,"IDCJAC0011",86071,1869,12,7,15,32.7,0
"5456",5456,"IDCJAC0011",86071,1869,12,8,9.4,25,0.5
"5457",5457,"IDCJAC0011",86071,1869,12,9,10.7,20,0.3
"5458",5458,"IDCJAC0011",86071,1869,12,10,10,22.7,1.5
"5459",5459,"IDCJAC0011",86071,1869,12,11,9.4,25.5,0
"5460",5460,"IDCJAC0011",86071,1869,12,12,13.1,20.3,0
"5461",5461,"IDCJAC0011",86071,1869,12,13,10,20.5,0
"5462",5462,"IDCJAC0011",86071,1869,12,14,10.7,34.5,0
"5463",5463,"IDCJAC0011",86071,1869,12,15,16.1,37.7,0
"5464",5464,"IDCJAC0011",86071,1869,12,16,13.7,18.1,0
"5465",5465,"IDCJAC0011",86071,1869,12,17,8.5,22.7,0.3
"5466",5466,"IDCJAC0011",86071,1869,12,18,12.2,25,0
"5467",5467,"IDCJAC0011",86071,1869,12,19,14,35.5,0
"5468",5468,"IDCJAC0011",86071,1869,12,20,20.3,42.4,0
"5469",5469,"IDCJAC0011",86071,1869,12,21,20,38.5,0
"5470",5470,"IDCJAC0011",86071,1869,12,22,12.7,22.2,8.9
"5471",5471,"IDCJAC0011",86071,1869,12,23,7.8,20.7,0.5
"5472",5472,"IDCJAC0011",86071,1869,12,24,8.9,21.7,0
"5473",5473,"IDCJAC0011",86071,1869,12,25,11.9,22.2,0
"5474",5474,"IDCJAC0011",86071,1869,12,26,10.4,34.7,0
"5475",5475,"IDCJAC0011",86071,1869,12,27,10.2,22.2,0
"5476",5476,"IDCJAC0011",86071,1869,12,28,10.6,20.3,0
"5477",5477,"IDCJAC0011",86071,1869,12,29,12.3,20.5,0
"5478",5478,"IDCJAC0011",86071,1869,12,30,7.1,34.4,0
"5479",5479,"IDCJAC0011",86071,1869,12,31,14.7,21.7,0.3
"5480",5480,"IDCJAC0011",86071,1870,1,1,11.7,23.3,0
"5481",5481,"IDCJAC0011",86071,1870,1,2,15,32.7,0
"5482",5482,"IDCJAC0011",86071,1870,1,3,15,35.5,0.3
"5483",5483,"IDCJAC0011",86071,1870,1,4,12.1,19.4,35.3
"5484",5484,"IDCJAC0011",86071,1870,1,5,9.3,24.7,0
"5485",5485,"IDCJAC0011",86071,1870,1,6,11.2,24.3,0
"5486",5486,"IDCJAC0011",86071,1870,1,7,13.9,23.3,0
"5487",5487,"IDCJAC0011",86071,1870,1,8,11.3,26.5,0
"5488",5488,"IDCJAC0011",86071,1870,1,9,12.1,20,0
